title,price,description,city,views,url,year,mileage,engine_l,fuel,gearbox,car_age,price_per_year,price_per_km,price_z
Toyota Camry,4800000.0,"2011 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 280 000 км, Обмен қарауға болат",Актау,0,https://kolesa.kz/a/show/207238619?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5454,2011.0,280000.0,2.5,petrol,automatic,14.0,342857.14285714284,17.142857142857142,-0.49360706921790964
Mercedes-Benz A 160,2100000.0,"2002 г., Б/у хэтчбек, 1.6 л, бензин, КПП автомат, с пробегом 150 000 км, В родной краске пробек родной книжки замена м...",Алматы,0,https://kolesa.kz/a/show/207450252?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5455,2002.0,150000.0,1.6,petrol,automatic,23.0,91304.34782608696,14.0,-0.6569875466778261
JAC J7 Plus Luxury,9990000.0,"2025 г., новый лифтбек, 1.5 л, бензин, КПП вариатор",Алматы,0,https://kolesa.kz/a/show/170873948?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5456,2025.0,,1.5,petrol,cvt,0.0,inf,,-0.1795534847671814
Hyundai Sonata,8600000.0,"2019 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 115 000 км, белый, металлик, литые диски, тонировка, ксенон,...",Уральск,0,https://kolesa.kz/a/show/207450089?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5457,2019.0,115000.0,2.0,petrol,automatic,6.0,1433333.3333333333,74.78260869565217,-0.2636641750150643
Chery Tiggo 8 Pro,12990000.0,"2025 г., новый кроссовер, 1.6 л, бензин, КПП робот, серый",Астана,0,https://kolesa.kz/a/show/203517721?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5458,2025.0,,1.6,petrol,other,0.0,inf,,0.0019803790771702055
Toyota Camry,5300000.0,"2006 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 330 000 км, серый, литые диски, тонировка, ветровики, проти...",Шымкент,0,https://kolesa.kz/a/show/207371487?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5459,2006.0,330000.0,2.4,petrol,automatic,19.0,278947.36842105264,16.060606060606062,-0.46335142524385103
JAC JS6 Luxury,11990000.0,"2024 г., новый кроссовер, 1.5 л, бензин, КПП робот",Астана,0,https://kolesa.kz/a/show/181110729?search_id=78b4d9e3880e69e4fccf8180848d8f8c1ad48d68&search_type=filter&advert_position=5460,2024.0,,1.5,petrol,other,1.0,11990000.0,,-0.05853090887094699
JAC JS6 Luxury,11990000.0,"2024 г., новый кроссовер, 1.5 л, бензин, КПП робот",Астана,0,https://kolesa.kz/a/show/181110729?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5461,2024.0,,1.5,petrol,other,1.0,11990000.0,,-0.05853090887094699
Hyundai Elantra Comfort,12990000.0,"2025 г., новый седан, 1.6 л, бензин, КПП автомат, сиреневый, литые диски, багажник, линзованная оптика, дневные ходовы...",Алматы,0,https://kolesa.kz/a/show/205505258?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5462,2025.0,,1.6,petrol,automatic,0.0,inf,,0.0019803790771702055
Haval Jolion Premium 1.5T DCT (2WD),10490000.0,"2025 г., новый кроссовер, 1.5 л, бензин, КПП робот, серый, металлик, литые диски, тонировка, багажник, дневные ходовые...",Алматы,0,https://kolesa.kz/a/show/204451631?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5463,2025.0,,1.5,petrol,other,0.0,inf,,-0.14929784079312278
Changan CS75 Plus Comfort,12890000.0,"2025 г., новый кроссовер, 1.5 л, бензин, КПП автомат, белый, металлик, литые диски, тонировка, багажник, линзованная о...",Шымкент,0,https://kolesa.kz/a/show/205520340?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5464,2025.0,,1.5,petrol,automatic,0.0,inf,,-0.004070749717641514
Changan CS75 Plus Tech,15590000.0,"2025 г., новый кроссовер, 2 л, бензин, КПП автомат, голубой, металлик, литые диски, тонировка, багажник, линзованная о...",Алматы,0,https://kolesa.kz/a/show/205530531?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5465,2025.0,,2.0,petrol,automatic,0.0,inf,,0.15930972774227492
Nissan Cefiro,2000000.0,"1997 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 430 000 км, Цифира 2, 5. Двигатель контрактный коробка тоже...",Караганда,0,https://kolesa.kz/a/show/180893570?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5466,1997.0,430000.0,2.5,petrol,automatic,28.0,71428.57142857143,4.651162790697675,-0.6630386754726377
Renault Logan,4000000.0,"2016 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 178 705 км, черный, металлик, багажник, противотуманки, кор...",Талдыкорган,0,https://kolesa.kz/a/show/206576831?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5467,2016.0,178705.0,1.6,petrol,automatic,9.0,444444.44444444444,22.383257323522006,-0.5420160995764034
Chery Tiggo 4 Style,8822400.0,"2025 г., новый кроссовер, 1.5 л, бензин, КПП робот, черный, металлик, литые диски, тонировка, багажник, линзованная оп...",Тараз,0,https://kolesa.kz/a/show/206817359?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5468,2025.0,,1.5,petrol,other,0.0,inf,,-0.250206464575403
Hyundai Santa Fe,17500000.0,"2021 г., Б/у кроссовер, 3.5 л, бензин, КПП автомат, с пробегом 80 000 км, серый, литые диски, тонировка, панорамная кр...",Шымкент,0,https://kolesa.kz/a/show/205515826?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5469,2021.0,80000.0,3.5,petrol,automatic,4.0,4375000.0,218.75,0.27488628772317875
Changan X5 Plus,8800000.0,"2025 г., новый кроссовер, 1.5 л, бензин, КПП робот",Алматы,0,https://kolesa.kz/a/show/205597177?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5470,2025.0,,1.5,petrol,other,0.0,inf,,-0.2515619174254409
BMW X5,7200000.0,"2004 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 190 000 км, серый, металлик, литые диски, тонировка, пано...",Шымкент,0,https://kolesa.kz/a/show/207407795?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5471,2004.0,190000.0,3.0,petrol,automatic,21.0,342857.14285714284,37.89473684210526,-0.3483799781424284
Hyundai Creta,9100000.0,"2021 г., Б/у кроссовер, 1.6 л, бензин, КПП автомат, с пробегом 127 000 км, черный, аудиосистема, встроенный телефон, b...",Астана,0,https://kolesa.kz/a/show/207407132?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5472,2021.0,127000.0,1.6,petrol,automatic,4.0,2275000.0,71.65354330708661,-0.2334085310410057
ВАЗ (Lada) Granta 2190,3200000.0,"2015 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 174 000 км, литые диски, тонировка, спойлер, обвес, ветрови...",Костанай,0,https://kolesa.kz/a/show/194494590?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5473,2015.0,174000.0,1.6,petrol,automatic,10.0,320000.0,18.39080459770115,-0.5904251299348972
Volkswagen Passat,2000000.0,"1994 г., Б/у универсал, 1.8 л, бензин, КПП механика, с пробегом 235 046 км, бордовый, металлик, Саудасы бар акша керек...",Кызылорда,0,https://kolesa.kz/a/show/207402493?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5474,1994.0,235046.0,1.8,petrol,manual,31.0,64516.12903225807,8.508972711724514,-0.6630386754726377
Audi A6,3580000.0,"1995 г., Б/у седан, 2.6 л, бензин, КПП автомат, с пробегом 1 234 км, Жагдайы жаксы, кожасы тамаша, прастой каробка акп...",Шымкент,0,https://kolesa.kz/a/show/207399273?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5475,1995.0,1234.0,2.6,petrol,automatic,30.0,119333.33333333333,2901.1345218800648,-0.5674308405146126
Hyundai Accent,4500000.0,"2012 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 225 000 км, Авто в идеальном состоянии срочно все вопросы т...",Астана,0,https://kolesa.kz/a/show/207396327?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5476,2012.0,225000.0,1.6,petrol,automatic,13.0,346153.8461538461,20.0,-0.5117604556023448
Nissan Primera,2000000.0,"2002 г., Б/у лифтбек, 2 л, бензин, КПП механика, серебристый, металлик, литые диски, тонировка, велюр, аудиосистема, b...",Алматы,0,https://kolesa.kz/a/show/207271941?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5477,2002.0,,2.0,petrol,manual,23.0,86956.52173913043,,-0.6630386754726377
Mazda 323,700000.0,"1995 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 350 000 км, красный, металлик, литые диски, ветровики, фар...",Щучинск,0,https://kolesa.kz/a/show/193107688?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5478,1995.0,350000.0,1.6,petrol,manual,30.0,23333.333333333332,2.0,-0.7417033498051901
ВАЗ (Lada) Priora 2170,3300000.0,"2015 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 220 000 км, Машина идеальном состояние цвет черный пантера...",Шымкент,0,https://kolesa.kz/a/show/207390961?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5479,2015.0,220000.0,1.6,petrol,manual,10.0,330000.0,15.0,-0.5843740011400854
Audi 80,1300000.0,"1992 г., Б/у седан, 2 л, бензин, КПП механика, с пробегом 274 000 км, черный, велюр",Ерейментау,0,https://kolesa.kz/a/show/207381376?search_id=acdb83aec6a5e2499ee7bf378e92129bc83454c6&search_type=filter&advert_position=5480,1992.0,274000.0,2.0,petrol,manual,33.0,39393.93939393939,4.744525547445256,-0.7053965770363199
BYD FangChengBao Leopard 8,26400000.0,"На заказ,2025 г., новый внедорожник, 2 л, гибрид, КПП автомат",Алматы,0,https://kolesa.kz/a/show/206428190?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5481,2025.0,,2.0,other,automatic,0.0,inf,,0.8134367504614218
Mitsubishi Chariot,1700000.0,"2002 г., Б/у минивэн, 2.4 л, бензин, Правый руль, КПП автомат, Сатылады жүріп тұр жаркентте багасын келісеміз",Алматы,0,https://kolesa.kz/a/show/207387691?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5482,2002.0,,2.4,petrol,automatic,23.0,73913.04347826086,,-0.6811920618570729
Mitsubishi Pajero,2700000.0,"1996 г., Б/у внедорожник, 2.8 л, дизель, Правый руль, КПП автомат, с пробегом 358 000 км, синий, металлик, литые диски...",Алматы,0,https://kolesa.kz/a/show/203427520?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5483,1996.0,358000.0,2.8,diesel,automatic,29.0,93103.44827586207,7.5418994413407825,-0.6206807739089557
Mitsubishi Montero Sport,4100000.0,"2000 г., Б/у внедорожник, 3 л, бензин, КПП автомат, с пробегом 500 км, белый, металлик, противотуманки, омыватель фар,...",Шымкент,0,https://kolesa.kz/a/show/207373088?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5484,2000.0,500.0,3.0,petrol,automatic,25.0,164000.0,8200.0,-0.5359649707815917
Hyundai Grandeur,9500000.0,"2013 г., Б/у седан, 3 л, бензин, КПП автомат, белый, Свежо пригнан в октябре оформление 18.10.2025 Максимальная компле...",Туркестан,0,https://kolesa.kz/a/show/207380751?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5485,2013.0,,3.0,petrol,automatic,12.0,791666.6666666666,,-0.2092040158617588
Toyota Land Cruiser Prado,12000000.0,"2005 г., Б/у внедорожник, 3 л, дизель, КПП автомат, металлик, Прадо 120, объем 4, 7 (свап) по документации 3 л дизель,...",Алматы,0,https://kolesa.kz/a/show/207381398?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5486,2005.0,,3.0,diesel,automatic,20.0,600000.0,,-0.05792579599146582
Volkswagen Passat,1400000.0,"1991 г., Б/у универсал, 2 л, бензин, КПП механика, с пробегом 300 000 км, серый",Алматы,0,https://kolesa.kz/a/show/207379594?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5487,1991.0,300000.0,2.0,petrol,manual,34.0,41176.470588235294,4.666666666666667,-0.6993454482415081
Lexus GS 300,6200000.0,"2006 г., Б/у седан, 3 л, бензин, КПП автомат, белый, литые диски, тонировка, люк, ветровики, багажник, ксенон, биксено...",Алматы,0,https://kolesa.kz/a/show/207379128?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5488,2006.0,,3.0,petrol,automatic,19.0,326315.7894736842,,-0.40889126609054555
Renault Sandero,2200000.0,"2011 г., Б/у хэтчбек, 1.4 л, бензин, КПП механика, Рено Сандеро 1.4 зверь, Кароль трассы. Работает все без нареканий р...",Астана,0,https://kolesa.kz/a/show/207377525?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5489,2011.0,,1.4,petrol,manual,14.0,157142.85714285713,,-0.6509364178830144
Volkswagen Passat,1300000.0,"1993 г., Б/у универсал, 1.8 л, бензин, КПП механика, черный",Шымкент,0,https://kolesa.kz/a/show/207360688?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5490,1993.0,,1.8,petrol,manual,32.0,40625.0,,-0.7053965770363199
Mercedes-Benz E 200,10500000.0,"2013 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 179 000 км, коричневый, кожа, климат-контроль, Машина без вла...",Алматы,0,https://kolesa.kz/a/show/207376793?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5491,2013.0,179000.0,2.0,petrol,automatic,12.0,875000.0,58.659217877094974,-0.1486927279136416
Toyota Camry,8400000.0,"2012 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 257 087 км, черный, металлик, тонировка, люк, спойлер, ксен...",Уральск,0,https://kolesa.kz/a/show/207374162?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5492,2012.0,257087.0,2.5,petrol,automatic,13.0,646153.8461538461,32.67376413432029,-0.27576643260468775
Deepal S07 Max 285,13990000.0,"2025 г., новый кроссовер, 1.5 л, гибрид, КПП автомат",Алматы,0,https://kolesa.kz/a/show/188784527?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5493,2025.0,,1.5,other,automatic,0.0,inf,,0.062491667025287405
Changan X5 Plus,8299000.0,"2026 г., новый кроссовер, 1.5 л, бензин, КПП робот, 10 км, серый, металлик, литые диски, тонировка, люк, панорамная кр...",Алматы,0,https://kolesa.kz/a/show/204774109?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5494,2026.0,10.0,1.5,petrol,other,-1.0,-8299000.0,829900.0,-0.2818780726874476
Volkswagen Golf,1500000.0,"1996 г., Б/у хэтчбек, 2 л, бензин, КПП механика, черный, велюр, ГУР, центрозамок, Продам, авто на ходу, торг есть",Кокшетау,0,https://kolesa.kz/a/show/207372744?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5495,1996.0,,2.0,petrol,manual,29.0,51724.137931034486,,-0.6932943194466964
BMW 520,23300000.0,"2021 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 54 000 км, серый, литые диски, тонировка, хрустальная оптика,...",Костанай,0,https://kolesa.kz/a/show/193583228?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5496,2021.0,54000.0,2.0,petrol,automatic,4.0,5825000.0,431.48148148148147,0.6258517578222585
Li L6 Pro,18700000.0,"2025 г., новый кроссовер, 1.5 л, гибрид, КПП автомат",Алматы,0,https://kolesa.kz/a/show/183622045?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5497,2025.0,,1.5,other,automatic,0.0,inf,,0.3474998332609194
Hyundai Santa Fe,5990000.0,"2008 г., Б/у кроссовер, 2.7 л, бензин, КПП автомат, с пробегом 254 000 км, — Европеец — 7ми местный — Чистый КЗ учет с...",Актау,0,https://kolesa.kz/a/show/207301246?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5498,2008.0,254000.0,2.7,petrol,automatic,17.0,352352.9411764706,23.58267716535433,-0.4215986365596502
BYD Destroyer 05,7800000.0,"2025 г., Б/у седан, 1.5 л, бензин, КПП автомат, с пробегом 11 000 км, белый, металлик, литые диски, тонировка, линзова...",Алматы,0,https://kolesa.kz/a/show/203572465?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5499,2025.0,11000.0,1.5,petrol,automatic,0.0,inf,709.0909090909091,-0.31207320537355804
Toyota Camry Luxe,24690000.0,"На заказ,2025 г., новый седан, 2.5 л, бензин, КПП автомат, черный, металлик",Павлодар,0,https://kolesa.kz/a/show/193315536?search_id=6887ba99b05acd0db1159a0f46293adb94fc71e5&search_type=filter&advert_position=5500,2025.0,,2.5,petrol,automatic,0.0,inf,,0.7099624480701414
Toyota Camry,10800000.0,"2016 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 178 000 км, белый, литые диски, тонировка, ветровики, линзо...",Алматы,0,https://kolesa.kz/a/show/207370970?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5501,2016.0,178000.0,2.5,petrol,automatic,9.0,1200000.0,60.674157303370784,-0.13053934152920646
JAC T8 Pro Luxury,14500000.0,"2024 г., новый пикап, 2.4 л, бензин, КПП механика",Актобе,0,https://kolesa.kz/a/show/204012128?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5502,2024.0,,2.4,petrol,manual,1.0,14500000.0,,0.09335242387882717
Mercedes-Benz E 230,1700000.0,"1990 г., Б/у седан, 2.3 л, бензин, КПП механика, с пробегом 310 000 км",Алматы,0,https://kolesa.kz/a/show/207364893?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5503,1990.0,310000.0,2.3,petrol,manual,35.0,48571.42857142857,5.483870967741935,-0.6811920618570729
Toyota Camry,8250000.0,"2012 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 175 000 км, Машина в хорошем состоянии, торг минимальный! О...",Алматы,0,https://kolesa.kz/a/show/207363530?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5504,2012.0,175000.0,2.5,petrol,automatic,13.0,634615.3846153846,47.142857142857146,-0.2848431257969053
Toyota Land Cruiser,51980000.0,"2022 г., Б/у внедорожник, 3.5 л, бензин, КПП автомат, с пробегом 45 300 км, черный, металлик, кожа, дерево, Автомобиль...",Шымкент,0,https://kolesa.kz/a/show/207362798?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5505,2022.0,45300.0,3.5,petrol,automatic,3.0,17326666.666666668,1147.4613686534217,2.3613154961742597
Volkswagen Touran,4300000.0,"2014 г., Б/у минивэн, 1.2 л, бензин, КПП механика, с пробегом 355 555 км, Машина 7 местный хороший экономичный машина...",Алматы,0,https://kolesa.kz/a/show/207346538?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5506,2014.0,355555.0,1.2,petrol,manual,11.0,390909.0909090909,12.0937688965139,-0.5238627131919682
Toyota Land Cruiser Prado,28500000.0,"2023 г., Б/у внедорожник, 2.7 л, бензин, КПП автомат, с пробегом 25 000 км, Europe",Актау,0,https://kolesa.kz/a/show/164270365?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5507,2023.0,25000.0,2.7,petrol,automatic,2.0,14250000.0,1140.0,0.9405104551524679
Chery Tiggo 8 Pro Prestige,12990000.0,"2025 г., новый кроссовер, 1.6 л, бензин, КПП робот",Алматы,0,https://kolesa.kz/a/show/176561519?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5508,2025.0,,1.6,petrol,other,0.0,inf,,0.0019803790771702055
Kia Rio X-Line,6790000.0,"2020 г., Б/у хэтчбек, 1.6 л, бензин, КПП автомат, с пробегом 183 588 км, аудиосистема, bluetooth, кондиционер, подогре...",Актау,0,https://kolesa.kz/a/show/206892761?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5509,2020.0,183588.0,1.6,petrol,automatic,5.0,1358000.0,36.98498812558555,-0.37318960620115643
Nissan Laurel,1500000.0,"1998 г., Б/у седан, 2.5 л, бензин, Правый руль, КПП автомат, В отличном состоянии рестайлинг Двигатель коробка в отлич...",Алматы,0,https://kolesa.kz/a/show/206641505?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5510,1998.0,,2.5,petrol,automatic,27.0,55555.555555555555,,-0.6932943194466964
Hyundai Sonata,2900000.0,"2007 г., Б/у седан, 2 л, газ, КПП автомат, серебристый, металлик, кожа, аудиосистема, встроенный телефон, bluetooth, M...",Караганда,0,https://kolesa.kz/a/show/205583844?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5511,2007.0,,2.0,gas,automatic,18.0,161111.11111111112,,-0.6085785163193324
Ford Maverick,3300000.0,"2002 г., Б/у кроссовер, 3 л, бензин, КПП автомат, Машина в хорошем состоянии Двигатель и коробка контрактный работают...",Кокшетау,0,https://kolesa.kz/a/show/207332114?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5512,2002.0,,3.0,petrol,automatic,23.0,143478.26086956522,,-0.5843740011400854
Hyundai Tucson,13450000.0,"2025 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 17 000 км, белый, металлик, литые диски, тонировка, ксено...",Астана,0,https://kolesa.kz/a/show/207319631?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5513,2025.0,17000.0,2.0,petrol,automatic,0.0,inf,791.1764705882352,0.029815571533304115
Audi 80,1200000.0,"1991 г., Б/у седан, 2 л, бензин, КПП механика, Жағдайы жақсы минесин кетесин май алмайды. Жазғы дөнгелектерин қосып бе...",Караганда,0,https://kolesa.kz/a/show/207318273?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5514,1991.0,,2.0,petrol,manual,34.0,35294.117647058825,,-0.7114477058311316
Mitsubishi Pajero,10800000.0,"2011 г., Б/у внедорожник, 3 л, бензин, КПП автомат, с пробегом 300 000 км, серый, металлик, литые диски, тонировка, ве...",Алматы,0,https://kolesa.kz/a/show/205921122?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5515,2011.0,300000.0,3.0,petrol,automatic,14.0,771428.5714285715,36.0,-0.13053934152920646
Hyundai Santa Fe Prime,22090000.0,"2025 г., новый кроссовер, 2.5 л, бензин, КПП робот",Актобе,0,https://kolesa.kz/a/show/188979645?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5516,2025.0,,2.5,petrol,other,0.0,inf,,0.5526330994050367
Toyota Land Cruiser Prado,42000000.0,"2024 г., Б/у внедорожник, 2.4 л, бензин, КПП автомат, с пробегом 5 700 км, серый, литые диски, тонировка, люк, ветрови...",Астана,0,https://kolesa.kz/a/show/186204207?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5517,2024.0,5700.0,2.4,petrol,automatic,1.0,42000000.0,7368.421052631579,1.7574128424520499
Deepal S07,14000000.0,"2025 г., Б/у кроссовер, 1.5 л, гибрид, КПП автомат, NEW, НОВАЯ, ЖАНА! S07 215 max ADS SE, лидар, камера 540 градусов,...",Астана,0,https://kolesa.kz/a/show/194294086?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5518,2025.0,,1.5,other,automatic,0.0,inf,,0.06309677990476857
Toyota Camry,9500000.0,"2019 г., Б/у седан, 2.5 л, гибрид, КПП вариатор, с пробегом 140 000 км, черный, Машина из Дубая. Растоможен. Утиль при...",Алматы,0,https://kolesa.kz/a/show/187550524?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5519,2019.0,140000.0,2.5,other,cvt,6.0,1583333.3333333333,67.85714285714286,-0.2092040158617588
Ravon Nexia R3,3100000.0,"2019 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 195 000 км, белый, литые диски, тонировка, спойлер, дневны...",Актобе,0,https://kolesa.kz/a/show/195190483?search_id=b3c58175e92e4f03c40d2d50473e8f1b6b184794&search_type=filter&advert_position=5520,2019.0,195000.0,1.5,petrol,manual,6.0,516666.6666666667,15.897435897435898,-0.5964762587297089
Ravon Nexia R3,3100000.0,"2019 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 195 000 км, белый, литые диски, тонировка, спойлер, дневны...",Актобе,0,https://kolesa.kz/a/show/195190483?search_id=04ebea5e8129bf90049c87f9f418cd45589ba2c4&search_type=filter&advert_position=5521,2019.0,195000.0,1.5,petrol,manual,6.0,516666.6666666667,15.897435897435898,-0.5964762587297089
BMW 535,11200000.0,"2014 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 157 000 км, черный, металлик, литые диски, тонировка, люк, об...",Караганда,0,https://kolesa.kz/a/show/187767834?search_id=04ebea5e8129bf90049c87f9f418cd45589ba2c4&search_type=filter&advert_position=5522,2014.0,157000.0,3.0,petrol,automatic,11.0,1018181.8181818182,71.3375796178344,-0.10633482634995958
BMW 528,11750000.0,"2014 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 202 000 км, черный, металлик, литые диски, тонировка, ксенон,...",Павлодар,0,https://kolesa.kz/a/show/205671175?search_id=04ebea5e8129bf90049c87f9f418cd45589ba2c4&search_type=filter&advert_position=5523,2014.0,202000.0,2.0,petrol,automatic,11.0,1068181.8181818181,58.16831683168317,-0.07305361797849512
Lexus RX 200t,23000000.0,"2020 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 101 000 км, белый, Авто куплено в Лексус Центре в отлично...",Алматы,0,https://kolesa.kz/a/show/206861201?search_id=04ebea5e8129bf90049c87f9f418cd45589ba2c4&search_type=filter&advert_position=5524,2020.0,101000.0,2.0,petrol,automatic,5.0,4600000.0,227.72277227722773,0.6076983714378233
BMW X7 XDrive 40i,57000000.0,"2023 г., Б/у кроссовер, 3 л, бензин, КПП автомат, 47 736 км, белый",Алматы,0,https://kolesa.kz/a/show/205686905?search_id=04ebea5e8129bf90049c87f9f418cd45589ba2c4&search_type=filter&advert_position=5525,2023.0,47736.0,3.0,petrol,automatic,2.0,28500000.0,1194.0673705379588,2.665082161673808
